,start,end,,,7,8:43:53,9:08:51,0:24:58
484,11:41:21,12:38:46,0:57:25,,,,,
485,11:41:44,13:07:17,1:25:33,,,,,
486,11:45:12,12:04:04,0:18:52,,,,,
487,11:45:14,12:13:42,0:28:28,,,,,
488,11:45:19,12:06:18,0:20:59,,,,,
490,11:45:22,12:29:06,0:43:44,,,,,
492,11:45:23,12:49:50,1:04:27,,,,,
493,11:45:23,12:04:24,0:19:01,,,,,
495,11:45:43,12:11:09,0:25:26,,,,,
496,11:45:53,12:50:34,1:04:41,,,,,
497,11:46:18,12:22:51,0:36:33,,,,,
498,11:57:42,12:31:08,0:33:26,,,,,
500,12:00:24,12:38:07,0:37:43,,,,,
501,12:00:43,13:14:50,1:14:07,,,,,
502,12:04:45,13:03:33,0:58:48,,,,,
503,12:27:21,12:46:53,0:19:32,,,,,
504,13:01:11,14:10:51,1:09:40,,,,,
